timestamp          , endpoint_name, endpoint_type, source_ip   , destination_ip, protocol, traffic_rate, bandwidth, packet_count, connections, latency, packet_loss, cpu_utilization, label  , anomaly_type
2026-09-01 17:40:50, Smartphone-09, Smartphone   , 192.168.1.38, 8.8.8.8       , ICMP    ,       413.17,    380.16,          485,          25,   27.1 ,       34.77,           22.17, Anomaly, High Packet Loss
2026-09-01 17:40:51, Laptop-10    , Laptop       , 192.168.1.29, 192.168.1.50  , ICMP    ,       173.71,    146.75,          167,          40,   57.41,        1.53,           25.87, Normal , None
2026-09-01 17:40:52, IoT-Sensor-07, IoT Sensor   , 192.168.1.59, 192.168.1.50  , TCP     ,        22.35,     19.59,           19,           8,   36.82,        0.98,           26.02, Normal , None
2026-09-01 17:40:53, Laptop-07    , Laptop       , 192.168.1.26, 192.168.1.20  , ICMP    ,       110.1 ,    103.6 ,          122,          39,   37.8 ,        1.24,           30.69, Normal , None
2026-09-01 17:40:54, Desktop-08   , Desktop      , 192.168.1.17, 192.168.1.50  , TCP     ,       372.36,    436.0 ,          377,          18,   24.18,        0.07,           35.93, Normal , None
2026-09-01 17:40:55, Smartphone-09, Smartphone   , 192.168.1.38, 192.168.1.100 , ICMP    ,       263.07,    265.91,          234,          29,   64.24,        1.89,           32.52, Normal , None
2026-09-01 17:40:56, Laptop-09    , Laptop       , 192.168.1.28, 8.8.8.8       , ICMP    ,       203.27,    200.71,          194,          21,   33.18,        0.59,           37.08, Normal , None
2026-09-01 17:40:57, IoT-Sensor-06, IoT Sensor   , 192.168.1.58, 8.8.8.8       , TCP     ,        49.8 ,     50.95,           47,           8,  116.09,        3.86,           19.04, Normal , None
2026-09-01 17:40:58, Laptop-10    , Laptop       , 192.168.1.29, 8.8.8.8       , TCP     ,       611.62,    699.04,          672,          12,   47.69,        0.58,           61.6 , Normal , None
2026-09-01 17:40:59, IoT-Sensor-05, IoT Sensor   , 192.168.1.57, 192.168.1.20  , ICMP    ,        53.09,     62.91,           58,           3,   81.95,       12.0 ,           45.16, Anomaly, High Packet Loss
2026-09-01 17:41:00, Desktop-05   , Desktop      , 192.168.1.14, 192.168.1.100 , ICMP    ,       350.57,    322.46,          319,         903,   40.55,        1.38,           32.77, Anomaly, Excessive Connections
2026-09-01 17:41:01, Desktop-04   , Desktop      , 192.168.1.13, 192.168.1.50  , TCP     ,       166.23,    174.32,          155,          48,   29.6 ,        1.4 ,           35.06, Normal , None
2026-09-01 17:41:02, Desktop-10   , Desktop      , 192.168.1.19, 192.168.1.50  , UDP     ,       885.65,   1057.44,          895,          32,   33.07,        0.47,           51.49, Normal , None
2026-09-01 17:41:03, Desktop-05   , Desktop      , 192.168.1.14, 192.168.1.20  , UDP     ,       362.74,    339.08,          349,         900,   46.58,        0.39,           28.41, Anomaly, Excessive Connections
2026-09-01 17:41:04, Smartphone-05, Smartphone   , 192.168.1.34, 192.168.1.100 , UDP     ,       215.5 ,    196.41,          202,          20,  369.02,        0.29,           54.62, Anomaly, High Latency
2026-09-01 17:41:05, IoT-Sensor-01, IoT Sensor   , 192.168.1.53, 192.168.1.1   , TCP     ,        58.82,     68.29,           58,           8,   95.09,        2.53,           28.1 , Normal , None
2026-09-01 17:41:06, Desktop-07   , Desktop      , 192.168.1.16, 192.168.1.50  , ICMP    ,       954.24,    774.64,         1067,           9,   45.59,        1.35,           19.11, Normal , None
2026-09-01 17:41:07, Laptop-05    , Laptop       , 192.168.1.24, 192.168.1.1   , ICMP    ,       183.7 ,    156.46,          157,          30,   36.6 ,        1.3 ,           65.41, Normal , None
2026-09-01 17:41:08, Desktop-07   , Desktop      , 192.168.1.16, 192.168.1.50  , ICMP    ,       427.52,    439.09,          449,          26,   57.7 ,        0.11,           92.35, Anomaly, High CPU
2026-09-01 17:41:09, Laptop-02    , Laptop       , 192.168.1.21, 192.168.1.20  , UDP     ,       114.25,     97.14,          130,          21,   67.85,        0.94,           31.74, Normal , None
2026-09-01 17:41:10, Smartphone-06, Smartphone   , 192.168.1.35, 192.168.1.100 , ICMP    ,       152.14,    164.31,          167,           5,   26.36,        2.18,           21.78, Normal , None
2026-09-01 17:41:11, Laptop-08    , Laptop       , 192.168.1.27, 192.168.1.20  , ICMP    ,        90.27,     89.24,           77,          36,   26.1 ,        0.33,           40.87, Normal , None
2026-09-01 17:41:12, IoT-Sensor-02, IoT Sensor   , 192.168.1.54, 192.168.1.1   , UDP     ,        72.41,     60.44,           78,           2,   90.44,        0.38,            7.66, Normal , None
2026-09-01 17:41:13, IP-Camera-02 , IP Camera    , 192.168.1.46, 8.8.8.8       , ICMP    ,     24136.04,  38992.84,        16615,         180,  855.18,       27.32,           96.82, Anomaly, Combined Anomaly
2026-09-01 17:41:14, IP-Camera-01 , IP Camera    , 192.168.1.45, 8.8.8.8       , TCP     ,      2174.31,   1950.52,         2266,          11,   73.23,        1.89,           45.71, Normal , None
2026-09-01 17:41:15, Server-02    , Server       , 192.168.1.41, 192.168.1.1   , UDP     ,     10721.6 ,   8700.76,         9342,         198,    6.43,        1.67,           58.43, Normal , None
2026-09-01 17:41:16, Desktop-07   , Desktop      , 192.168.1.16, 192.168.1.50  , ICMP    ,       434.32,    364.31,          497,          50,   56.89,        1.53,           36.31, Normal , None
2026-09-01 17:41:17, Laptop-09    , Laptop       , 192.168.1.28, 192.168.1.20  , ICMP    ,       609.29,    596.17,          564,          25,   45.13,        1.68,           34.9 , Normal , None
2026-09-01 17:41:18, IoT-Sensor-06, IoT Sensor   , 192.168.1.58, 192.168.1.100 , TCP     ,       110.71,     96.18,           96,           6,   64.15,        3.33,           38.99, Normal , None
2026-09-01 17:41:19, Laptop-03    , Laptop       , 192.168.1.22, 192.168.1.1   , UDP     ,       786.35,    832.61,          768,          16,   33.18,        0.33,           44.37, Normal , None
2026-09-01 17:41:20, Smartphone-04, Smartphone   , 192.168.1.33, 192.168.1.100 , ICMP    ,       250.86,    224.19,          293,          30,   28.56,        2.23,           12.33, Normal , None
2026-09-01 17:41:21, Server-05    , Server       , 192.168.1.44, 192.168.1.50  , UDP     ,     10953.24,  12731.52,        11111,         399,   19.87,       26.33,           44.43, Anomaly, High Packet Loss
2026-09-01 17:41:22, Desktop-02   , Desktop      , 192.168.1.11, 8.8.8.8       , TCP     ,       836.66,    874.76,          733,          27,   35.66,        1.76,           40.83, Normal , None
2026-09-01 17:41:23, Smartphone-08, Smartphone   , 192.168.1.37, 192.168.1.50  , UDP     ,      3060.28,   3056.87,         3444,          23,   63.23,        0.92,           18.98, Anomaly, Traffic Spike
2026-09-01 17:41:24, IoT-Sensor-07, IoT Sensor   , 192.168.1.59, 192.168.1.20  , ICMP    ,       708.03,    646.3 ,          792,           3,  102.2 ,        3.69,           39.37, Anomaly, Traffic Spike
2026-09-01 17:41:25, Desktop-08   , Desktop      , 192.168.1.17, 192.168.1.1   , TCP     ,       846.22,    911.09,          875,          21,   36.33,        0.98,           48.35, Normal , None
2026-09-01 17:41:26, Desktop-04   , Desktop      , 192.168.1.13, 192.168.1.1   , ICMP    ,       706.11,    671.25,          736,          17,   40.96,        1.36,           59.56, Normal , None
2026-09-01 17:41:27, Smartphone-07, Smartphone   , 192.168.1.36, 192.168.1.50  , ICMP    ,       441.69,    369.71,          470,          12,   80.63,        1.38,           45.18, Normal , None
2026-09-01 17:41:28, IoT-Sensor-07, IoT Sensor   , 192.168.1.59, 8.8.8.8       , ICMP    ,       109.28,     92.32,          124,           4,   27.43,        1.62,           15.64, Normal , None
2026-09-01 17:41:29, Laptop-07    , Laptop       , 192.168.1.26, 192.168.1.20  , ICMP    ,       466.96,    489.7 ,          426,          36,   30.4 ,        1.57,           53.12, Normal , None
2026-09-01 17:41:30, Laptop-08    , Laptop       , 192.168.1.27, 192.168.1.50  , TCP     ,       477.08,    475.91,          442,          32,   50.67,        1.55,           38.68, Normal , None
2026-09-01 17:41:31, Smartphone-04, Smartphone   , 192.168.1.33, 192.168.1.100 , ICMP    ,       261.88,    266.58,          216,          22,   98.88,        1.23,           11.36, Normal , None
2026-09-01 17:41:32, Smartphone-03, Smartphone   , 192.168.1.32, 192.168.1.1   , ICMP    ,       317.42,    332.09,          379,          28,   66.04,        1.83,           14.76, Normal , None
2026-09-01 17:41:33, Laptop-09    , Laptop       , 192.168.1.28, 192.168.1.100 , ICMP    ,      7939.69,   9430.65,         4824,           8,   54.22,        1.94,           47.89, Anomaly, Traffic Spike
2026-09-01 17:41:34, Printer-03   , Printer      , 192.168.1.52, 8.8.8.8       , ICMP    ,       503.86,    652.1 ,          567,         140,  750.09,       15.6 ,           89.32, Anomaly, Combined Anomaly
2026-09-01 17:41:35, Desktop-05   , Desktop      , 192.168.1.14, 192.168.1.50  , TCP     ,       495.86,    580.25,          411,          16,   38.85,        1.23,           34.61, Normal , None
2026-09-01 17:41:36, Printer-03   , Printer      , 192.168.1.52, 192.168.1.1   , ICMP    ,        23.47,     22.31,           21,           4,   53.3 ,        0.55,            5.37, Normal , None
2026-09-01 17:41:37, Smartphone-01, Smartphone   , 192.168.1.30, 192.168.1.50  , TCP     ,       383.37,    400.27,          346,          27,   56.42,        0.15,           18.04, Normal , None
2026-09-01 17:41:38, Laptop-05    , Laptop       , 192.168.1.24, 192.168.1.50  , TCP     ,       580.66,    646.4 ,          560,          23,   37.82,        0.51,           17.24, Normal , None
2026-09-01 17:41:39, IoT-Sensor-03, IoT Sensor   , 192.168.1.55, 192.168.1.20  , ICMP    ,        97.63,     94.24,          109,           4,   92.51,        3.44,           35.49, Normal , None
2026-09-01 17:41:40, Smartphone-07, Smartphone   , 192.168.1.36, 8.8.8.8       , TCP     ,        69.74,     73.3 ,           60,          16,   39.38,        1.99,           38.33, Normal , None
2026-09-01 17:41:41, Desktop-03   , Desktop      , 192.168.1.12, 192.168.1.20  , TCP     ,       888.42,    911.32,          890,          10,   46.14,        0.93,           42.82, Normal , None
2026-09-01 17:41:42, Desktop-10   , Desktop      , 192.168.1.19, 192.168.1.50  , UDP     ,       656.23,    627.11,          534,          33,   40.26,        0.07,           65.44, Normal , None
2026-09-01 17:41:43, Smartphone-08, Smartphone   , 192.168.1.37, 192.168.1.20  , ICMP    ,       302.15,    354.71,          288,          30,   68.79,        2.39,           34.96, Normal , None
2026-09-01 17:41:44, Smartphone-01, Smartphone   , 192.168.1.30, 192.168.1.50  , TCP     ,       252.23,    258.51,          215,          19,   73.06,        2.66,           35.83, Normal , None
2026-09-01 17:41:45, Laptop-03    , Laptop       , 192.168.1.22, 192.168.1.1   , ICMP    ,       477.84,    485.67,          561,          29,   16.22,        1.78,           36.65, Normal , None
2026-09-01 17:41:46, Laptop-08    , Laptop       , 192.168.1.27, 8.8.8.8       , TCP     ,        80.94,     94.47,           74,           9,   60.86,        0.97,           40.64, Normal , None
2026-09-01 17:41:47, IP-Camera-03 , IP Camera    , 192.168.1.47, 192.168.1.100 , TCP     ,      3315.91,   3245.79,         3071,          14,   21.01,        2.84,           53.97, Normal , None
2026-09-01 17:41:48, Printer-02   , Printer      , 192.168.1.51, 192.168.1.50  , ICMP    ,        86.6 ,     90.37,           90,          10,   89.93,        1.4 ,           20.49, Normal , None
2026-09-01 17:41:49, IP-Camera-03 , IP Camera    , 192.168.1.47, 192.168.1.100 , TCP     ,      3389.35,   2981.24,         3814,          17,   25.21,        0.2 ,           34.51, Normal , None
2026-09-01 17:41:50, Desktop-09   , Desktop      , 192.168.1.18, 192.168.1.100 , TCP     ,       516.29,    473.92,          546,          16,   49.27,        0.35,           58.27, Normal , None
2026-09-01 17:41:51, IoT-Sensor-03, IoT Sensor   , 192.168.1.55, 8.8.8.8       , TCP     ,        97.0 ,    108.79,          111,           4,   78.88,        3.73,           16.94, Normal , None
2026-09-01 17:41:52, IP-Camera-02 , IP Camera    , 192.168.1.46, 192.168.1.50  , UDP     ,      1351.85,   1325.41,         1360,          19,   99.19,        1.51,           47.09, Normal , None
2026-09-01 17:41:53, Server-03    , Server       , 192.168.1.42, 192.168.1.1   , UDP     ,     14149.85,  16508.4 ,        11556,         116,   17.03,        1.84,           75.43, Normal , None
2026-09-01 17:41:54, Smartphone-03, Smartphone   , 192.168.1.32, 8.8.8.8       , ICMP    ,       248.8 ,    235.94,          253,           9,   97.01,        2.01,           38.41, Normal , None
2026-09-01 17:41:55, Desktop-03   , Desktop      , 192.168.1.12, 192.168.1.1   , ICMP    ,     12878.01,  12866.09,         5095,           8,   57.62,        1.46,           46.14, Anomaly, Traffic Spike
2026-09-01 17:41:56, IP-Camera-05 , IP Camera    , 192.168.1.49, 192.168.1.1   , ICMP    ,      3017.95,   3186.41,         2775,          16,   50.07,        1.17,           43.08, Normal , None
2026-09-01 17:41:57, Smartphone-04, Smartphone   , 192.168.1.33, 192.168.1.100 , UDP     ,       237.48,    243.81,          261,          15,   93.03,        2.53,           31.32, Normal , None
2026-09-01 17:41:58, IoT-Sensor-02, IoT Sensor   , 192.168.1.54, 192.168.1.20  , TCP     ,        29.5 ,     28.92,           34,           4,   71.36,        2.39,           49.41, Normal , None
2026-09-01 17:41:59, Laptop-01    , Laptop       , 192.168.1.20, 192.168.1.100 , TCP     ,       490.44,    423.71,          437,          24,   36.18,        0.2 ,           10.07, Normal , None
2026-09-01 17:42:00, Desktop-03   , Desktop      , 192.168.1.12, 192.168.1.100 , UDP     ,       175.18,    171.96,          179,        1066,   43.33,        1.02,           55.46, Anomaly, Excessive Connections
2026-09-01 17:42:01, Desktop-09   , Desktop      , 192.168.1.18, 192.168.1.100 , TCP     ,       631.88,    713.93,          757,          39,   20.32,        1.99,           22.51, Normal , None
2026-09-01 17:42:02, IP-Camera-01 , IP Camera    , 192.168.1.45, 192.168.1.100 , ICMP    ,      1737.88,   1623.8 ,         1805,          17,   72.08,        1.53,           32.7 , Normal , None
2026-09-01 17:42:03, Smartphone-10, Smartphone   , 192.168.1.39, 192.168.1.20  , ICMP    ,       278.0 ,    236.42,          274,          13,   63.45,        2.44,           58.19, Normal , None
2026-09-01 17:42:04, Printer-03   , Printer      , 192.168.1.52, 8.8.8.8       , ICMP    ,        72.72,     80.99,           82,           6,   38.77,        2.95,           23.65, Normal , None
2026-09-01 17:42:05, IoT-Sensor-01, IoT Sensor   , 192.168.1.53, 192.168.1.50  , TCP     ,        33.38,     33.46,           39,           7,   27.43,        0.25,           16.33, Normal , None
2026-09-01 17:42:06, IP-Camera-05 , IP Camera    , 192.168.1.49, 8.8.8.8       , ICMP    ,      1268.17,   1152.99,         1130,          17,   61.48,        1.88,           61.58, Normal , None
2026-09-01 17:42:07, IP-Camera-04 , IP Camera    , 192.168.1.48, 192.168.1.20  , TCP     ,      2185.64,   2270.77,         2216,           4,   82.08,        1.58,           25.93, Normal , None
